baboon,entity,physical_entity,object,whole,living_thing,organism,animal,chordate,vertebrate,mammal,placental,primate,monkey,old_world_monkey,baboon,,,,
macaque,entity,physical_entity,object,whole,living_thing,organism,animal,chordate,vertebrate,mammal,placental,primate,monkey,old_world_monkey,macaque,,,,
capuchin,entity,physical_entity,object,whole,living_thing,organism,animal,chordate,vertebrate,mammal,placental,primate,monkey,new_world_monkey,capuchin,,,,
howler_monkey,entity,physical_entity,object,whole,living_thing,organism,animal,chordate,vertebrate,mammal,placental,primate,monkey,new_world_monkey,howler_monkey,,,,
marmoset,entity,physical_entity,object,whole,living_thing,organism,animal,chordate,vertebrate,mammal,placental,primate,monkey,new_world_monkey,marmoset,,,,
gibbon,entity,physical_entity,object,whole,living_thing,organism,animal,chordate,vertebrate,mammal,placental,primate,ape,anthropoid_ape,lesser_ape,gibbon,,,
Madagascar_cat,entity,physical_entity,object,whole,living_thing,organism,animal,chordate,vertebrate,mammal,placental,primate,lemur,madagascar_cat,,,,,
langur,entity,physical_entity,object,whole,living_thing,organism,animal,chordate,vertebrate,mammal,placental,primate,monkey,old_world_monkey,langur,,,,
African_elephant,entity,physical_entity,object,whole,living_thing,organism,animal,chordate,vertebrate,mammal,placental,proboscidean,elephant,african_elephant,,,,,
Indian_elephant,entity,physical_entity,object,whole,living_thing,organism,animal,chordate,vertebrate,mammal,placental,proboscidean,elephant,indian_elephant,,,,,
porcupine,entity,physical_entity,object,whole,living_thing,organism,animal,chordate,vertebrate,mammal,placental,rodent,porcupine,,,,,,
fox_squirrel,entity,physical_entity,object,whole,living_thing,organism,animal,chordate,vertebrate,mammal,placental,rodent,squirrel,tree_squirrel,fox_squirrel,,,,
guinea_pig,entity,physical_entity,object,whole,living_thing,organism,animal,chordate,vertebrate,mammal,placental,rodent,cavy,guinea_pig,,,,,
hamster,entity,physical_entity,object,whole,living_thing,organism,animal,chordate,vertebrate,mammal,placental,rodent,hamster,,,,,,
marmot,entity,physical_entity,object,whole,living_thing,organism,animal,chordate,vertebrate,mammal,placental,rodent,marmot,,,,,,
beaver,entity,physical_entity,object,whole,living_thing,organism,animal,chordate,vertebrate,mammal,placental,rodent,beaver,,,,,,
ibex,entity,physical_entity,object,whole,living_thing,organism,animal,chordate,vertebrate,mammal,placental,ungulate,even-toed_ungulate,ruminant,bovid,goat,wild_goat,ibex,
gazelle,entity,physical_entity,object,whole,living_thing,organism,animal,chordate,vertebrate,mammal,placental,ungulate,even-toed_ungulate,ruminant,bovid,antelope,gazelle,,
sorrel,entity,physical_entity,object,whole,living_thing,organism,animal,chordate,vertebrate,mammal,placental,ungulate,odd-toed_ungulate,equine,horse,sorrel,,,
bighorn,entity,physical_entity,object,whole,living_thing,organism,animal,chordate,vertebrate,mammal,placental,ungulate,even-toed_ungulate,ruminant,bovid,wild_sheep,mountain_sheep,bighorn,
impala,entity,physical_entity,object,whole,living_thing,organism,animal,chordate,vertebrate,mammal,placental,ungulate,even-toed_ungulate,ruminant,bovid,antelope,impala,,
hartebeest,entity,physical_entity,object,whole,living_thing,organism,animal,chordate,vertebrate,mammal,placental,ungulate,even-toed_ungulate,ruminant,bovid,antelope,hartebeest,,
wild_boar,entity,physical_entity,object,whole,living_thing,organism,animal,chordate,vertebrate,mammal,placental,ungulate,even-toed_ungulate,swine,wild_boar,,,,
zebra,entity,physical_entity,object,whole,living_thing,organism,animal,chordate,vertebrate,mammal,placental,ungulate,odd-toed_ungulate,equine,zebra,,,,
ram,entity,physical_entity,object,whole,living_thing,organism,animal,chordate,vertebrate,mammal,placental,ungulate,even-toed_ungulate,ruminant,bovid,sheep,ram,,
ox,entity,physical_entity,object,whole,living_thing,organism,animal,chordate,vertebrate,mammal,placental,ungulate,even-toed_ungulate,ruminant,bovid,bovine,cattle,ox,
warthog,entity,physical_entity,object,whole,living_thing,organism,animal,chordate,vertebrate,mammal,placental,ungulate,even-toed_ungulate,swine,warthog,,,,
Arabian_camel,entity,physical_entity,object,whole,living_thing,organism,animal,chordate,vertebrate,mammal,placental,ungulate,even-toed_ungulate,camel,arabian_camel,,,,
hog,entity,physical_entity,object,whole,living_thing,organism,animal,chordate,vertebrate,mammal,placental,ungulate,even-toed_ungulate,swine,hog,,,,
water_buffalo,entity,physical_entity,object,whole,living_thing,organism,animal,chordate,vertebrate,mammal,placental,ungulate,even-toed_ungulate,ruminant,bovid,old_world_buffalo,water_buffalo,,
bison,entity,physical_entity,object,whole,living_thing,organism,animal,chordate,vertebrate,mammal,placental,ungulate,even-toed_ungulate,ruminant,bovid,bison,,,
hippopotamus,entity,physical_entity,object,whole,living_thing,organism,animal,chordate,vertebrate,mammal,placental,ungulate,even-toed_ungulate,hippopotamus,,,,,
llama,entity,physical_entity,object,whole,living_thing,organism,animal,chordate,vertebrate,mammal,placental,ungulate,even-toed_ungulate,llama,,,,,
koala,entity,physical_entity,object,whole,living_thing,organism,animal,chordate,vertebrate,mammal,metatherian,marsupial,phalanger,koala,,,,,
wallaby,entity,physical_entity,object,whole,living_thing,organism,animal,chordate,vertebrate,mammal,metatherian,marsupial,kangaroo,wallaby,,,,,
wombat,entity,physical_entity,object,whole,living_thing,organism,animal,chordate,vertebrate,mammal,metatherian,marsupial,wombat,,,,,,
platypus,entity,physical_entity,object,whole,living_thing,organism,animal,chordate,vertebrate,mammal,prototherian,monotreme,platypus,,,,,,
echidna,entity,physical_entity,object,whole,living_thing,organism,animal,chordate,vertebrate,mammal,prototherian,monotreme,echidna,,,,,,
tusker,entity,physical_entity,object,whole,living_thing,organism,animal,chordate,vertebrate,mammal,tusker,,,,,,,,
cock,entity,physical_entity,object,whole,living_thing,organism,animal,chordate,vertebrate,bird,cock,,,,,,,,
hen,entity,physical_entity,object,whole,living_thing,organism,animal,chordate,vertebrate,bird,hen,,,,,,,,
ostrich,entity,physical_entity,object,whole,living_thing,organism,animal,chordate,vertebrate,bird,ratite,ostrich,,,,,,,
brambling,entity,physical_entity,object,whole,living_thing,organism,animal,chordate,vertebrate,bird,passerine,oscine,finch,brambling,,,,,
goldfinch,entity,physical_entity,object,whole,living_thing,organism,animal,chordate,vertebrate,bird,passerine,oscine,finch,goldfinch,,,,,
house_finch,entity,physical_entity,object,whole,living_thing,organism,animal,chordate,vertebrate,bird,passerine,oscine,finch,house_finch,,,,,
junco,entity,physical_entity,object,whole,living_thing,organism,animal,chordate,vertebrate,bird,passerine,oscine,finch,junco,,,,,
indigo_bunting,entity,physical_entity,object,whole,living_thing,organism,animal,chordate,vertebrate,bird,passerine,oscine,finch,bunting,indigo_bunting,,,,
robin,entity,physical_entity,object,whole,living_thing,organism,animal,chordate,vertebrate,bird,passerine,oscine,thrush,robin,,,,,
bulbul,entity,physical_entity,object,whole,living_thing,organism,animal,chordate,vertebrate,bird,passerine,oscine,thrush,nightingale,bulbul,,,,
jay,entity,physical_entity,object,whole,living_thing,organism,animal,chordate,vertebrate,bird,passerine,oscine,corvine_bird,jay,,,,,
magpie,entity,physical_entity,object,whole,living_thing,organism,animal,chordate,vertebrate,bird,passerine,oscine,corvine_bird,magpie,,,,,
chickadee,entity,physical_entity,object,whole,living_thing,organism,animal,chordate,vertebrate,bird,passerine,oscine,titmouse,chickadee,,,,,
water_ouzel,entity,physical_entity,object,whole,living_thing,organism,animal,chordate,vertebrate,bird,passerine,oscine,water_ouzel,,,,,,
kite,entity,physical_entity,object,whole,living_thing,organism,animal,chordate,vertebrate,bird,bird_of_prey,hawk,kite,,,,,,
bald_eagle,entity,physical_entity,object,whole,living_thing,organism,animal,chordate,vertebrate,bird,bird_of_prey,eagle,bald_eagle,,,,,,
vulture,entity,physical_entity,object,whole,living_thing,organism,animal,chordate,vertebrate,bird,bird_of_prey,vulture,,,,,,,
great_grey_owl,entity,physical_entity,object,whole,living_thing,organism,animal,chordate,vertebrate,bird,bird_of_prey,owl,great_grey_owl,,,,,,
black_grouse,entity,physical_entity,object,whole,living_thing,organism,animal,chordate,vertebrate,bird,gallinaceous_bird,game_bird,grouse,black_grouse,,,,,
ptarmigan,entity,physical_entity,object,whole,living_thing,organism,animal,chordate,vertebrate,bird,gallinaceous_bird,game_bird,grouse,ptarmigan,,,,,
ruffed_grouse,entity,physical_entity,object,whole,living_thing,organism,animal,chordate,vertebrate,bird,gallinaceous_bird,game_bird,grouse,ruffed_grouse,,,,,
prairie_chicken,entity,physical_entity,object,whole,living_thing,organism,animal,chordate,vertebrate,bird,gallinaceous_bird,game_bird,grouse,prairie_chicken,,,,,
peacock,entity,physical_entity,object,whole,living_thing,organism,animal,chordate,vertebrate,bird,gallinaceous_bird,game_bird,phasianid,pheasant,peafowl,peacock,,,
quail,entity,physical_entity,object,whole,living_thing,organism,animal,chordate,vertebrate,bird,gallinaceous_bird,game_bird,phasianid,quail,,,,,
partridge,entity,physical_entity,object,whole,living_thing,organism,animal,chordate,vertebrate,bird,gallinaceous_bird,game_bird,phasianid,partridge,,,,,
African_grey,entity,physical_entity,object,whole,living_thing,organism,animal,chordate,vertebrate,bird,parrot,african_grey,,,,,,,
macaw,entity,physical_entity,object,whole,living_thing,organism,animal,chordate,vertebrate,bird,parrot,macaw,,,,,,,
sulphur-crested_cockatoo,entity,physical_entity,object,whole,living_thing,organism,animal,chordate,vertebrate,bird,parrot,cockatoo,sulphur-crested_cockatoo,,,,,,
lorikeet,entity,physical_entity,object,whole,living_thing,organism,animal,chordate,vertebrate,bird,parrot,lory,lorikeet,,,,,,
coucal,entity,physical_entity,object,whole,living_thing,organism,animal,chordate,vertebrate,bird,cuculiform_bird,cuckoo,coucal,,,,,,
bee_eater,entity,physical_entity,object,whole,living_thing,organism,animal,chordate,vertebrate,bird,coraciiform_bird,bee_eater,,,,,,,
hornbill,entity,physical_entity,object,whole,living_thing,organism,animal,chordate,vertebrate,bird,coraciiform_bird,hornbill,,,,,,,
hummingbird,entity,physical_entity,object,whole,living_thing,organism,animal,chordate,vertebrate,bird,apodiform_bird,hummingbird,,,,,,,
jacamar,entity,physical_entity,object,whole,living_thing,organism,animal,chordate,vertebrate,bird,piciform_bird,jacamar,,,,,,,
toucan,entity,physical_entity,object,whole,living_thing,organism,animal,chordate,vertebrate,bird,piciform_bird,toucan,,,,,,,
drake,entity,physical_entity,object,whole,living_thing,organism,animal,chordate,vertebrate,bird,aquatic_bird,waterfowl,anseriform_bird,duck,drake,,,,
red-breasted_merganser,entity,physical_entity,object,whole,living_thing,organism,animal,chordate,vertebrate,bird,aquatic_bird,waterfowl,anseriform_bird,duck,sea_duck,merganser,red-breasted_merganser,,
goose,entity,physical_entity,object,whole,living_thing,organism,animal,chordate,vertebrate,bird,aquatic_bird,waterfowl,anseriform_bird,goose,,,,,
black_swan,entity,physical_entity,object,whole,living_thing,organism,animal,chordate,vertebrate,bird,aquatic_bird,swan,black_swan,,,,,,
white_stork,entity,physical_entity,object,whole,living_thing,organism,animal,chordate,vertebrate,bird,aquatic_bird,wading_bird,stork,white_stork,,,,,
black_stork,entity,physical_entity,object,whole,living_thing,organism,animal,chordate,vertebrate,bird,aquatic_bird,wading_bird,stork,black_stork,,,,,
spoonbill,entity,physical_entity,object,whole,living_thing,organism,animal,chordate,vertebrate,bird,aquatic_bird,wading_bird,spoonbill,,,,,,
flamingo,entity,physical_entity,object,whole,living_thing,organism,animal,chordate,vertebrate,bird,aquatic_bird,wading_bird,flamingo,,,,,,
American_egret,entity,physical_entity,object,whole,living_thing,organism,animal,chordate,vertebrate,bird,aquatic_bird,wading_bird,heron,egret,american_egret,,,,
little_blue_heron,entity,physical_entity,object,whole,living_thing,organism,animal,chordate,vertebrate,bird,aquatic_bird,wading_bird,heron,little_blue_heron,,,,,
bittern,entity,physical_entity,object,whole,living_thing,organism,animal,chordate,vertebrate,bird,aquatic_bird,wading_bird,heron,bittern,,,,,
crane,entity,physical_entity,object,whole,living_thing,organism,animal,chordate,vertebrate,bird,aquatic_bird,wading_bird,crane,,,,,,
limpkin,entity,physical_entity,object,whole,living_thing,organism,animal,chordate,vertebrate,bird,aquatic_bird,wading_bird,limpkin,,,,,,
American_coot,entity,physical_entity,object,whole,living_thing,organism,animal,chordate,vertebrate,bird,aquatic_bird,wading_bird,rail,coot,american_coot,,,,
bustard,entity,physical_entity,object,whole,living_thing,organism,animal,chordate,vertebrate,bird,aquatic_bird,wading_bird,bustard,,,,,,
ruddy_turnstone,entity,physical_entity,object,whole,living_thing,organism,animal,chordate,vertebrate,bird,aquatic_bird,wading_bird,shorebird,plover,turnstone,ruddy_turnstone,,,
red-backed_sandpiper,entity,physical_entity,object,whole,living_thing,organism,animal,chordate,vertebrate,bird,aquatic_bird,wading_bird,shorebird,sandpiper,red-backed_sandpiper,,,,
redshank,entity,physical_entity,object,whole,living_thing,organism,animal,chordate,vertebrate,bird,aquatic_bird,wading_bird,shorebird,sandpiper,redshank,,,,
dowitcher,entity,physical_entity,object,whole,living_thing,organism,animal,chordate,vertebrate,bird,aquatic_bird,wading_bird,shorebird,snipe,dowitcher,,,,
oystercatcher,entity,physical_entity,object,whole,living_thing,organism,animal,chordate,vertebrate,bird,aquatic_bird,wading_bird,shorebird,oystercatcher,,,,,
European_gallinule,entity,physical_entity,object,whole,living_thing,organism,animal,chordate,vertebrate,bird,aquatic_bird,gallinule,purple_gallinule,european_gallinule,,,,,
pelican,entity,physical_entity,object,whole,living_thing,organism,animal,chordate,vertebrate,bird,aquatic_bird,seabird,pelecaniform_seabird,pelican,,,,,
king_penguin,entity,physical_entity,object,whole,living_thing,organism,animal,chordate,vertebrate,bird,aquatic_bird,seabird,sphenisciform_seabird,penguin,king_penguin,,,,
albatross,entity,physical_entity,object,whole,living_thing,organism,animal,chordate,vertebrate,bird,aquatic_bird,seabird,pelagic_bird,albatross,,,,,
great_white_shark,entity,physical_entity,object,whole,living_thing,organism,animal,chordate,vertebrate,aquatic_vertebrate,fish,cartilaginous_fish,elasmobranch,shark,mackerel_shark,great_white_shark,,,
tiger_shark,entity,physical_entity,object,whole,living_thing,organism,animal,chordate,vertebrate,aquatic_vertebrate,fish,cartilaginous_fish,elasmobranch,shark,requiem_shark,tiger_shark,,,
hammerhead,entity,physical_entity,object,whole,living_thing,organism,animal,chordate,vertebrate,aquatic_vertebrate,fish,cartilaginous_fish,elasmobranch,shark,hammerhead,,,,
electric_ray,entity,physical_entity,object,whole,living_thing,organism,animal,chordate,vertebrate,aquatic_vertebrate,fish,cartilaginous_fish,elasmobranch,ray,electric_ray,,,,
stingray,entity,physical_entity,object,whole,living_thing,organism,animal,chordate,vertebrate,aquatic_vertebrate,fish,cartilaginous_fish,elasmobranch,ray,stingray,,,,
barracouta,entity,physical_entity,object,whole,living_thing,organism,animal,chordate,vertebrate,aquatic_vertebrate,fish,food_fish,barracouta,,,,,,
coho,entity,physical_entity,object,whole,living_thing,organism,animal,chordate,vertebrate,aquatic_vertebrate,fish,bony_fish,teleost_fish,soft-finned_fish,salmonid,salmon,coho,,
tench,entity,physical_entity,object,whole,living_thing,organism,animal,chordate,vertebrate,aquatic_vertebrate,fish,bony_fish,teleost_fish,soft-finned_fish,cypriniform_fish,cyprinid,tench,,
goldfish,entity,physical_entity,object,whole,living_thing,organism,animal,chordate,vertebrate,aquatic_vertebrate,fish,bony_fish,teleost_fish,soft-finned_fish,cypriniform_fish,cyprinid,goldfish,,
eel,entity,physical_entity,object,whole,living_thing,organism,animal,chordate,vertebrate,aquatic_vertebrate,fish,bony_fish,teleost_fish,soft-finned_fish,eel,,,,
rock_beauty,entity,physical_entity,object,whole,living_thing,organism,animal,chordate,vertebrate,aquatic_vertebrate,fish,bony_fish,teleost_fish,spiny-finned_fish,percoid_fish,butterfly_fish,rock_beauty,,
anemone_fish,entity,physical_entity,object,whole,living_thing,organism,animal,chordate,vertebrate,aquatic_vertebrate,fish,bony_fish,teleost_fish,spiny-finned_fish,percoid_fish,damselfish,anemone_fish,,
lionfish,entity,physical_entity,object,whole,living_thing,organism,animal,chordate,vertebrate,aquatic_vertebrate,fish,bony_fish,teleost_fish,spiny-finned_fish,scorpaenoid,scorpaenid,lionfish,,
puffer,entity,physical_entity,object,whole,living_thing,organism,animal,chordate,vertebrate,aquatic_vertebrate,fish,bony_fish,teleost_fish,spiny-finned_fish,plectognath,puffer,,,
sturgeon,entity,physical_entity,object,whole,living_thing,organism,animal,chordate,vertebrate,aquatic_vertebrate,fish,bony_fish,teleost_fish,ganoid,sturgeon,,,,
gar,entity,physical_entity,object,whole,living_thing,organism,animal,chordate,vertebrate,aquatic_vertebrate,fish,bony_fish,teleost_fish,ganoid,gar,,,,
loggerhead,entity,physical_entity,object,whole,living_thing,organism,animal,chordate,vertebrate,reptile,anapsid,chelonian,turtle,sea_turtle,loggerhead,,,,
leatherback_turtle,entity,physical_entity,object,whole,living_thing,organism,animal,chordate,vertebrate,reptile,anapsid,chelonian,turtle,sea_turtle,leatherback_turtle,,,,
mud_turtle,entity,physical_entity,object,whole,living_thing,organism,animal,chordate,vertebrate,reptile,anapsid,chelonian,turtle,mud_turtle,,,,,
terrapin,entity,physical_entity,object,whole,living_thing,organism,animal,chordate,vertebrate,reptile,anapsid,chelonian,turtle,terrapin,,,,,
box_turtle,entity,physical_entity,object,whole,living_thing,organism,animal,chordate,vertebrate,reptile,anapsid,chelonian,turtle,box_turtle,,,,,
banded_gecko,entity,physical_entity,object,whole,living_thing,organism,animal,chordate,vertebrate,reptile,diapsid,saurian,lizard,gecko,banded_gecko,,,,
common_iguana,entity,physical_entity,object,whole,living_thing,organism,animal,chordate,vertebrate,reptile,diapsid,saurian,lizard,iguanid,common_iguana,,,,
American_chameleon,entity,physical_entity,object,whole,living_thing,organism,animal,chordate,vertebrate,reptile,diapsid,saurian,lizard,iguanid,american_chameleon,,,,
whiptail,entity,physical_entity,object,whole,living_thing,organism,animal,chordate,vertebrate,reptile,diapsid,saurian,lizard,teiid_lizard,whiptail,,,,
agama,entity,physical_entity,object,whole,living_thing,organism,animal,chordate,vertebrate,reptile,diapsid,saurian,lizard,agamid,agama,,,,
frilled_lizard,entity,physical_entity,object,whole,living_thing,organism,animal,chordate,vertebrate,reptile,diapsid,saurian,lizard,agamid,frilled_lizard,,,,
alligator_lizard,entity,physical_entity,object,whole,living_thing,organism,animal,chordate,vertebrate,reptile,diapsid,saurian,lizard,anguid_lizard,alligator_lizard,,,,
Gila_monster,entity,physical_entity,object,whole,living_thing,organism,animal,chordate,vertebrate,reptile,diapsid,saurian,lizard,venomous_lizard,gila_monster,,,,
green_lizard,entity,physical_entity,object,whole,living_thing,organism,animal,chordate,vertebrate,reptile,diapsid,saurian,lizard,lacertid_lizard,green_lizard,,,,
African_chameleon,entity,physical_entity,object,whole,living_thing,organism,animal,chordate,vertebrate,reptile,diapsid,saurian,lizard,chameleon,african_chameleon,,,,
Komodo_dragon,entity,physical_entity,object,whole,living_thing,organism,animal,chordate,vertebrate,reptile,diapsid,saurian,lizard,monitor,komodo_dragon,,,,
triceratops,entity,physical_entity,object,whole,living_thing,organism,animal,chordate,vertebrate,reptile,diapsid,archosaur,dinosaur,ornithischian,ceratopsian,triceratops,,,
African_crocodile,entity,physical_entity,object,whole,living_thing,organism,animal,chordate,vertebrate,reptile,diapsid,crocodilian_reptile,crocodile,african_crocodile,,,,,
American_alligator,entity,physical_entity,object,whole,living_thing,organism,animal,chordate,vertebrate,reptile,diapsid,crocodilian_reptile,alligator,american_alligator,,,,,
thunder_snake,entity,physical_entity,object,whole,living_thing,organism,animal,chordate,vertebrate,reptile,diapsid,snake,colubrid_snake,thunder_snake,,,,,
ringneck_snake,entity,physical_entity,object,whole,living_thing,organism,animal,chordate,vertebrate,reptile,diapsid,snake,colubrid_snake,ringneck_snake,,,,,
hognose_snake,entity,physical_entity,object,whole,living_thing,organism,animal,chordate,vertebrate,reptile,diapsid,snake,colubrid_snake,hognose_snake,,,,,
green_snake,entity,physical_entity,object,whole,living_thing,organism,animal,chordate,vertebrate,reptile,diapsid,snake,colubrid_snake,green_snake,,,,,
king_snake,entity,physical_entity,object,whole,living_thing,organism,animal,chordate,vertebrate,reptile,diapsid,snake,colubrid_snake,king_snake,,,,,
garter_snake,entity,physical_entity,object,whole,living_thing,organism,animal,chordate,vertebrate,reptile,diapsid,snake,colubrid_snake,garter_snake,,,,,
water_snake,entity,physical_entity,object,whole,living_thing,organism,animal,chordate,vertebrate,reptile,diapsid,snake,colubrid_snake,water_snake,,,,,
vine_snake,entity,physical_entity,object,whole,living_thing,organism,animal,chordate,vertebrate,reptile,diapsid,snake,colubrid_snake,vine_snake,,,,,
night_snake,entity,physical_entity,object,whole,living_thing,organism,animal,chordate,vertebrate,reptile,diapsid,snake,colubrid_snake,night_snake,,,,,
boa_constrictor,entity,physical_entity,object,whole,living_thing,organism,animal,chordate,vertebrate,reptile,diapsid,snake,constrictor,boa,boa_constrictor,,,,
rock_python,entity,physical_entity,object,whole,living_thing,organism,animal,chordate,vertebrate,reptile,diapsid,snake,constrictor,boa,python,rock_python,,,
Indian_cobra,entity,physical_entity,object,whole,living_thing,organism,animal,chordate,vertebrate,reptile,diapsid,snake,elapid,cobra,indian_cobra,,,,
green_mamba,entity,physical_entity,object,whole,living_thing,organism,animal,chordate,vertebrate,reptile,diapsid,snake,elapid,mamba,black_mamba,green_mamba,,,
sea_snake,entity,physical_entity,object,whole,living_thing,organism,animal,chordate,vertebrate,reptile,diapsid,snake,sea_snake,,,,,,
horned_viper,entity,physical_entity,object,whole,living_thing,organism,animal,chordate,vertebrate,reptile,diapsid,snake,viper,horned_viper,,,,,
diamondback,entity,physical_entity,object,whole,living_thing,organism,animal,chordate,vertebrate,reptile,diapsid,snake,viper,pit_viper,rattlesnake,diamondback,,,
sidewinder,entity,physical_entity,object,whole,living_thing,organism,animal,chordate,vertebrate,reptile,diapsid,snake,viper,pit_viper,rattlesnake,sidewinder,,,
European_fire_salamander,entity,physical_entity,object,whole,living_thing,organism,animal,chordate,vertebrate,amphibian,salamander,european_fire_salamander,,,,,,,
common_newt,entity,physical_entity,object,whole,living_thing,organism,animal,chordate,vertebrate,amphibian,salamander,newt,common_newt,,,,,,
eft,entity,physical_entity,object,whole,living_thing,organism,animal,chordate,vertebrate,amphibian,salamander,newt,eft,,,,,,
spotted_salamander,entity,physical_entity,object,whole,living_thing,organism,animal,chordate,vertebrate,amphibian,salamander,ambystomid,spotted_salamander,,,,,,
axolotl,entity,physical_entity,object,whole,living_thing,organism,animal,chordate,vertebrate,amphibian,salamander,ambystomid,axolotl,,,,,,
bullfrog,entity,physical_entity,object,whole,living_thing,organism,animal,chordate,vertebrate,amphibian,frog,true_frog,bullfrog,,,,,,
tree_frog,entity,physical_entity,object,whole,living_thing,organism,animal,chordate,vertebrate,amphibian,frog,tree_frog,,,,,,,
tailed_frog,entity,physical_entity,object,whole,living_thing,organism,animal,chordate,vertebrate,amphibian,frog,tailed_frog,,,,,,,
trilobite,entity,physical_entity,object,whole,living_thing,organism,animal,----------,invertebrate,arthropod,trilobite,,,,,,,,
harvestman,entity,physical_entity,object,whole,living_thing,organism,animal,----------,invertebrate,arthropod,arachnid,harvestman,,,,,,,
scorpion,entity,physical_entity,object,whole,living_thing,organism,animal,----------,invertebrate,arthropod,arachnid,scorpion,,,,,,,
black_and_gold_garden_spider,entity,physical_entity,object,whole,living_thing,organism,animal,----------,invertebrate,arthropod,arachnid,spider,black_and_gold_garden_spider,,,,,,
barn_spider,entity,physical_entity,object,whole,living_thing,organism,animal,----------,invertebrate,arthropod,arachnid,spider,barn_spider,,,,,,
garden_spider,entity,physical_entity,object,whole,living_thing,organism,animal,----------,invertebrate,arthropod,arachnid,spider,garden_spider,,,,,,
black_widow,entity,physical_entity,object,whole,living_thing,organism,animal,----------,invertebrate,arthropod,arachnid,spider,black_widow,,,,,,
tarantula,entity,physical_entity,object,whole,living_thing,organism,animal,----------,invertebrate,arthropod,arachnid,spider,tarantula,,,,,,
wolf_spider,entity,physical_entity,object,whole,living_thing,organism,animal,----------,invertebrate,arthropod,arachnid,spider,wolf_spider,,,,,,
tick,entity,physical_entity,object,whole,living_thing,organism,animal,----------,invertebrate,arthropod,arachnid,acarine,tick,,,,,,
centipede,entity,physical_entity,object,whole,living_thing,organism,animal,----------,invertebrate,arthropod,centipede,,,,,,,,
isopod,entity,physical_entity,object,whole,living_thing,organism,animal,----------,invertebrate,arthropod,crustacean,malacostracan_crustacean,isopod,,,,,,
Dungeness_crab,entity,physical_entity,object,whole,living_thing,organism,animal,----------,invertebrate,arthropod,crustacean,decapod_crustacean,crab,dungeness_crab,,,,,
rock_crab,entity,physical_entity,object,whole,living_thing,organism,animal,----------,invertebrate,arthropod,crustacean,decapod_crustacean,crab,rock_crab,,,,,
fiddler_crab,entity,physical_entity,object,whole,living_thing,organism,animal,----------,invertebrate,arthropod,crustacean,decapod_crustacean,crab,fiddler_crab,,,,,
king_crab,entity,physical_entity,object,whole,living_thing,organism,animal,----------,invertebrate,arthropod,crustacean,decapod_crustacean,crab,king_crab,,,,,
American_lobster,entity,physical_entity,object,whole,living_thing,organism,animal,----------,invertebrate,arthropod,crustacean,decapod_crustacean,lobster,true_lobster,american_lobster,,,,
spiny_lobster,entity,physical_entity,object,whole,living_thing,organism,animal,----------,invertebrate,arthropod,crustacean,decapod_crustacean,lobster,spiny_lobster,,,,,
crayfish,entity,physical_entity,object,whole,living_thing,organism,animal,----------,invertebrate,arthropod,crustacean,decapod_crustacean,crayfish,,,,,,
hermit_crab,entity,physical_entity,object,whole,living_thing,organism,animal,----------,invertebrate,arthropod,crustacean,decapod_crustacean,hermit_crab,,,,,,
tiger_beetle,entity,physical_entity,object,whole,living_thing,organism,animal,----------,invertebrate,arthropod,insect,beetle,tiger_beetle,,,,,,
ladybug,entity,physical_entity,object,whole,living_thing,organism,animal,----------,invertebrate,arthropod,insect,beetle,ladybug,,,,,,
ground_beetle,entity,physical_entity,object,whole,living_thing,organism,animal,----------,invertebrate,arthropod,insect,beetle,ground_beetle,,,,,,
long-horned_beetle,entity,physical_entity,object,whole,living_thing,organism,animal,----------,invertebrate,arthropod,insect,beetle,long-horned_beetle,,,,,,
leaf_beetle,entity,physical_entity,object,whole,living_thing,organism,animal,----------,invertebrate,arthropod,insect,beetle,leaf_beetle,,,,,,
dung_beetle,entity,physical_entity,object,whole,living_thing,organism,animal,----------,invertebrate,arthropod,insect,beetle,lamellicorn_beetle,scarabaeid_beetle,dung_beetle,,,,
rhinoceros_beetle,entity,physical_entity,object,whole,living_thing,organism,animal,----------,invertebrate,arthropod,insect,beetle,lamellicorn_beetle,scarabaeid_beetle,rhinoceros_beetle,,,,
weevil,entity,physical_entity,object,whole,living_thing,organism,animal,----------,invertebrate,arthropod,insect,beetle,weevil,,,,,,
fly,entity,physical_entity,object,whole,living_thing,organism,animal,----------,invertebrate,arthropod,insect,dipterous_insect,fly,,,,,,
bee,entity,physical_entity,object,whole,living_thing,organism,animal,----------,invertebrate,arthropod,insect,hymenopterous_insect,bee,,,,,,
grasshopper,entity,physical_entity,object,whole,living_thing,organism,animal,----------,invertebrate,arthropod,insect,orthopterous_insect,grasshopper,,,,,,
cricket,entity,physical_entity,object,whole,living_thing,organism,animal,----------,invertebrate,arthropod,insect,orthopterous_insect,cricket,,,,,,
walking_stick,entity,physical_entity,object,whole,living_thing,organism,animal,----------,invertebrate,arthropod,insect,phasmid,walking_stick,,,,,,
cockroach,entity,physical_entity,object,whole,living_thing,organism,animal,----------,invertebrate,arthropod,insect,dictyopterous_insect,cockroach,,,,,,
mantis,entity,physical_entity,object,whole,living_thing,organism,animal,----------,invertebrate,arthropod,insect,dictyopterous_insect,mantis,,,,,,
cicada,entity,physical_entity,object,whole,living_thing,organism,animal,----------,invertebrate,arthropod,insect,homopterous_insect,cicada,,,,,,
